offset,length,experts,stream_class,profile,residual_gain,pack_id,status
282368,283,oracle+mini_cmix+donor_profile,xml,0,0.25,112413,oracle_only
282654,479,oracle+mini_cmix+donor_profile,list,0,0.25,112414,oracle_only
283136,502,oracle+mini_cmix+donor_profile,list,0,0.25,112415,oracle_only
283641,475,oracle+mini_cmix+donor_profile,list,0,0.25,112416,oracle_only
284119,717,oracle+mini_cmix+donor_profile,list,0,0.25,112417,oracle_only
284839,505,oracle+mini_cmix+donor_profile,list,0,0.25,112418,oracle_only
285347,475,oracle+mini_cmix+donor_profile,list,0,0.25,112419,oracle_only
285825,464,oracle+mini_cmix+donor_profile,list,0,0.25,112420,oracle_only
286292,474,oracle+mini_cmix+donor_profile,list,0,0.25,112421,oracle_only
286769,483,oracle+mini_cmix+donor_profile,list,0,0.25,112422,oracle_only
287255,455,oracle+mini_cmix+donor_profile,xml,0,0.25,112423,oracle_only
287713,279,oracle+mini_cmix+donor_profile,xml,0,0.25,112424,oracle_only
287995,971,oracle+mini_cmix+donor_profile,url,0,0.25,112425,oracle_only
288969,586,oracle+mini_cmix+donor_profile,list,0,0.25,112426,oracle_only
289558,523,oracle+mini_cmix+donor_profile,list,0,0.25,112427,oracle_only
290084,522,oracle+mini_cmix+donor_profile,list,0,0.25,112428,oracle_only
290609,534,oracle+mini_cmix+donor_profile,list,0,0.25,112429,oracle_only
291146,873,oracle+mini_cmix+donor_profile,list,0,0.25,112430,oracle_only
292022,508,oracle+mini_cmix+donor_profile,list,0,0.25,112431,oracle_only
292533,526,oracle+mini_cmix+donor_profile,list,0,0.25,112432,oracle_only
293062,500,oracle+mini_cmix+donor_profile,list,0,0.25,112433,oracle_only
293565,521,oracle+mini_cmix+donor_profile,list,0,0.25,112434,oracle_only
294089,921,oracle+mini_cmix+donor_profile,list,0,0.25,112435,oracle_only
295013,525,oracle+mini_cmix+donor_profile,list,0,0.25,112436,oracle_only
295541,502,oracle+mini_cmix+donor_profile,list,0,0.25,112437,oracle_only
296046,528,oracle+mini_cmix+donor_profile,list,0,0.25,112438,oracle_only
296577,538,oracle+mini_cmix+donor_profile,list,0,0.25,112439,oracle_only
297118,525,oracle+mini_cmix+donor_profile,list,0,0.25,112440,oracle_only
297646,524,oracle+mini_cmix+donor_profile,list,0,0.25,112441,oracle_only
298173,276,oracle+mini_cmix+donor_profile,xml,0,0.25,112442,oracle_only
298452,521,oracle+mini_cmix+donor_profile,list,0,0.25,112443,oracle_only
298976,660,oracle+mini_cmix+donor_profile,list,0,0.25,112444,oracle_only
299639,508,oracle+mini_cmix+donor_profile,list,0,0.25,112445,oracle_only
300150,515,oracle+mini_cmix+donor_profile,list,0,0.25,112446,oracle_only
300668,524,oracle+mini_cmix+donor_profile,list,0,0.25,112447,oracle_only
301195,522,oracle+mini_cmix+donor_profile,list,0,0.25,112448,oracle_only
301720,524,oracle+mini_cmix+donor_profile,list,0,0.25,112449,oracle_only
302247,524,oracle+mini_cmix+donor_profile,list,0,0.25,112450,oracle_only
302774,874,oracle+mini_cmix+donor_profile,xml,0,0.25,112451,oracle_only
303651,544,oracle+mini_cmix+donor_profile,list,0,0.25,112452,oracle_only
304198,517,oracle+mini_cmix+donor_profile,list,0,0.25,112453,oracle_only
304718,750,oracle+mini_cmix+donor_profile,list,0,0.25,112454,oracle_only
305471,527,oracle+mini_cmix+donor_profile,list,0,0.25,112455,oracle_only
306001,536,oracle+mini_cmix+donor_profile,list,0,0.25,112456,oracle_only
306540,488,oracle+mini_cmix+donor_profile,list,0,0.25,112457,oracle_only
307031,530,oracle+mini_cmix+donor_profile,list,0,0.25,112458,oracle_only
307564,840,oracle+mini_cmix+donor_profile,url,0,0.25,112459,oracle_only
308407,284,oracle+mini_cmix+donor_profile,xml,0,0.25,112460,oracle_only
308694,519,oracle+mini_cmix+donor_profile,list,0,0.25,112461,oracle_only
309216,525,oracle+mini_cmix+donor_profile,list,0,0.25,112462,oracle_only
309744,528,oracle+mini_cmix+donor_profile,list,0,0.25,112463,oracle_only
310275,455,oracle+mini_cmix+donor_profile,list,0,0.25,112464,oracle_only
310733,516,oracle+mini_cmix+donor_profile,list,0,0.25,112465,oracle_only
311252,522,oracle+mini_cmix+donor_profile,list,0,0.25,112466,oracle_only
311777,17137,oracle+mini_cmix+donor_profile,list,0,0.25,112467,oracle_only
328917,586,oracle+mini_cmix+donor_profile,xml,0,0.25,112468,oracle_only
329506,369,oracle+mini_cmix+donor_profile,xml,0,0.25,112469,oracle_only
329878,419,oracle+mini_cmix+donor_profile,list,0,0.25,112470,oracle_only
330300,417,oracle+mini_cmix+donor_profile,list,0,0.25,112471,oracle_only
330720,425,oracle+mini_cmix+donor_profile,list,0,0.25,112472,oracle_only
331148,419,oracle+mini_cmix+donor_profile,xml,0,0.25,112473,oracle_only
331570,360,oracle+mini_cmix+donor_profile,xml,0,0.25,112474,oracle_only
331933,441,oracle+mini_cmix+donor_profile,list,0,0.25,112475,oracle_only
332377,497,oracle+mini_cmix+donor_profile,xml,0,0.25,112476,oracle_only
332877,629,oracle+mini_cmix+donor_profile,xml,0,0.25,112477,oracle_only
333509,531,oracle+mini_cmix+donor_profile,list,0,0.25,112478,oracle_only
334043,417,oracle+mini_cmix+donor_profile,list,0,0.25,112479,oracle_only
334463,424,oracle+mini_cmix+donor_profile,list,0,0.25,112480,oracle_only
334890,447,oracle+mini_cmix+donor_profile,list,0,0.25,112481,oracle_only
335340,402,oracle+mini_cmix+donor_profile,xml,0,0.25,112482,oracle_only
335745,531,oracle+mini_cmix+donor_profile,list,0,0.25,112483,oracle_only
336279,503,oracle+mini_cmix+donor_profile,list,0,0.25,112484,oracle_only
336785,452,oracle+mini_cmix+donor_profile,list,0,0.25,112485,oracle_only
337240,457,oracle+mini_cmix+donor_profile,xml,0,0.25,112486,oracle_only
337700,712,oracle+mini_cmix+donor_profile,list,0,0.25,112487,oracle_only
338415,475,oracle+mini_cmix+donor_profile,list,0,0.25,112488,oracle_only
338893,454,oracle+mini_cmix+donor_profile,list,0,0.25,112489,oracle_only
339350,421,oracle+mini_cmix+donor_profile,xml,0,0.25,112490,oracle_only
339774,293,oracle+mini_cmix+donor_profile,xml,0,0.25,112491,oracle_only
340070,410,oracle+mini_cmix+donor_profile,list,0,0.25,112492,oracle_only
340483,486,oracle+mini_cmix+donor_profile,xml,0,0.25,112493,oracle_only
340972,451,oracle+mini_cmix+donor_profile,list,0,0.25,112494,oracle_only
341426,457,oracle+mini_cmix+donor_profile,list,0,0.25,112495,oracle_only
341886,4520,oracle+mini_cmix+donor_profile,url,0,0.25,112496,oracle_only
346409,501,oracle+mini_cmix+donor_profile,list,0,0.25,112497,oracle_only
346913,469,oracle+mini_cmix+donor_profile,list,0,0.25,112498,oracle_only
347385,1700,oracle+mini_cmix+donor_profile,xml,0,0.25,112499,oracle_only
349088,167,oracle+mini_cmix+donor_profile,list,0,0.25,112500,oracle_only
349258,183,oracle+mini_cmix+donor_profile,list,0,0.25,112501,oracle_only
349444,90,oracle+mini_cmix+donor_profile,xml,0,0.25,112502,oracle_only
349537,422,oracle+mini_cmix+donor_profile,url,0,0.25,112503,oracle_only
349962,1559,oracle+mini_cmix+donor_profile,url,0,0.25,112504,oracle_only
351524,4140,oracle+mini_cmix+donor_profile,url,0,0.25,112505,oracle_only
355667,2214,oracle+mini_cmix+donor_profile,url,0,0.25,112506,oracle_only
357884,1144,oracle+mini_cmix+donor_profile,list,0,0.25,112507,oracle_only
359031,4538,oracle+mini_cmix+donor_profile,list,0,0.25,112508,oracle_only
363572,185,oracle+mini_cmix+donor_profile,xml,0,0.25,112509,oracle_only
363760,1047,oracle+mini_cmix+donor_profile,url,0,0.25,112510,oracle_only
364810,1241,oracle+mini_cmix+donor_profile,prose,0,0.25,112511,oracle_only
366054,332,oracle+mini_cmix+donor_profile,xml,0,0.25,112512,oracle_only
366389,601,oracle+mini_cmix+donor_profile,xml,0,0.25,112513,oracle_only
366993,2972,oracle+mini_cmix+donor_profile,list,0,0.25,112514,oracle_only
369968,1944,oracle+mini_cmix+donor_profile,list,0,0.25,112515,oracle_only
371915,2196,oracle+mini_cmix+donor_profile,list,0,0.25,112516,oracle_only
374114,2320,oracle+mini_cmix+donor_profile,list,0,0.25,112517,oracle_only
376437,2520,oracle+mini_cmix+donor_profile,list,0,0.25,112518,oracle_only
378960,2278,oracle+mini_cmix+donor_profile,list,0,0.25,112519,oracle_only
381241,2202,oracle+mini_cmix+donor_profile,list,0,0.25,112520,oracle_only
383446,2291,oracle+mini_cmix+donor_profile,list,0,0.25,112521,oracle_only
385740,2431,oracle+mini_cmix+donor_profile,list,0,0.25,112522,oracle_only
388174,2174,oracle+mini_cmix+donor_profile,list,0,0.25,112523,oracle_only
390351,2971,oracle+mini_cmix+donor_profile,list,0,0.25,112524,oracle_only
393325,2848,oracle+mini_cmix+donor_profile,list,0,0.25,112525,oracle_only
396176,2455,oracle+mini_cmix+donor_profile,list,0,0.25,112526,oracle_only
398634,2000,oracle+mini_cmix+donor_profile,list,0,0.25,112527,oracle_only
400637,3068,oracle+mini_cmix+donor_profile,list,0,0.25,112528,oracle_only
403708,2451,oracle+mini_cmix+donor_profile,list,0,0.25,112529,oracle_only
406162,2359,oracle+mini_cmix+donor_profile,list,0,0.25,112530,oracle_only
408524,1963,oracle+mini_cmix+donor_profile,list,0,0.25,112531,oracle_only
410490,2285,oracle+mini_cmix+donor_profile,list,0,0.25,112532,oracle_only
412778,2263,oracle+mini_cmix+donor_profile,url,0,0.25,112533,oracle_only
415044,2962,oracle+mini_cmix+donor_profile,list,0,0.25,112534,oracle_only
418009,1782,oracle+mini_cmix+donor_profile,list,0,0.25,112535,oracle_only
419794,4913,oracle+mini_cmix+donor_profile,url,0,0.25,112536,oracle_only
424710,2477,oracle+mini_cmix+donor_profile,list,0,0.25,112537,oracle_only
427190,432,oracle+mini_cmix+donor_profile,xml,0,0.25,112538,oracle_only
427625,1993,oracle+mini_cmix+donor_profile,list,0,0.25,112539,oracle_only
429621,9702,oracle+mini_cmix+donor_profile,list,0,0.25,112540,oracle_only
439326,590,oracle+mini_cmix+donor_profile,xml,0,0.25,112541,oracle_only
439919,1722,oracle+mini_cmix+donor_profile,url,0,0.25,112542,oracle_only
441644,2471,oracle+mini_cmix+donor_profile,list,0,0.25,112543,oracle_only
444118,3863,oracle+mini_cmix+donor_profile,url,0,0.25,112544,oracle_only
447984,1729,oracle+mini_cmix+donor_profile,url,0,0.25,112545,oracle_only
449716,1937,oracle+mini_cmix+donor_profile,url,0,0.25,112546,oracle_only
451656,5498,oracle+mini_cmix+donor_profile,list,0,0.25,112547,oracle_only
457157,1391,oracle+mini_cmix+donor_profile,url,0,0.25,112548,oracle_only
458551,21649,oracle+mini_cmix+donor_profile,list,0,0.25,112549,oracle_only
480203,1841,oracle+mini_cmix+donor_profile,url,0,0.25,112550,oracle_only
482047,608,oracle+mini_cmix+donor_profile,xml,0,0.25,112551,oracle_only
482658,2171,oracle+mini_cmix+donor_profile,url,0,0.25,112552,oracle_only
484832,709,oracle+mini_cmix+donor_profile,url,0,0.25,112553,oracle_only
485544,887,oracle+mini_cmix+donor_profile,url,0,0.25,112554,oracle_only
486434,577,oracle+mini_cmix+donor_profile,list,0,0.25,112555,oracle_only
487014,1158,oracle+mini_cmix+donor_profile,url,0,0.25,112556,oracle_only
488175,1283,oracle+mini_cmix+donor_profile,url,0,0.25,112557,oracle_only
489461,775,oracle+mini_cmix+donor_profile,list,0,0.25,112558,oracle_only
490239,555,oracle+mini_cmix+donor_profile,url,0,0.25,112559,oracle_only
490797,904,oracle+mini_cmix+donor_profile,url,0,0.25,112560,oracle_only
491704,16179,oracle+mini_cmix+donor_profile,list,0,0.25,112561,oracle_only
507886,3442,oracle+mini_cmix+donor_profile,url,0,0.25,112562,oracle_only
511331,5121,oracle+mini_cmix+donor_profile,prose,0,0.25,112563,oracle_only
516455,12183,oracle+mini_cmix+donor_profile,url,0,0.25,112564,oracle_only
528641,2066,oracle+mini_cmix+donor_profile,url,0,0.25,112565,oracle_only
530710,5702,oracle+mini_cmix+donor_profile,url,0,0.25,112566,oracle_only
536415,3605,oracle+mini_cmix+donor_profile,url,0,0.25,112567,oracle_only
540023,2039,oracle+mini_cmix+donor_profile,url,0,0.25,112568,oracle_only
542065,17442,oracle+mini_cmix+donor_profile,url,0,0.25,112569,oracle_only
559510,2647,oracle+mini_cmix+donor_profile,prose,0,0.25,112570,oracle_only
562160,6238,oracle+mini_cmix+donor_profile,url,0,0.25,112571,oracle_only
568401,37443,oracle+mini_cmix+donor_profile,list,0,0.25,112572,oracle_only
605847,1015,oracle+mini_cmix+donor_profile,list,0,0.25,112573,oracle_only
606865,1231,oracle+mini_cmix+donor_profile,url,0,0.25,112574,oracle_only
608099,659,oracle+mini_cmix+donor_profile,url,0,0.25,112575,oracle_only
608761,20106,oracle+mini_cmix+donor_profile,url,0,0.25,112576,oracle_only
628870,4603,oracle+mini_cmix+donor_profile,url,0,0.25,112577,oracle_only
633476,6247,oracle+mini_cmix+donor_profile,url,0,0.25,112578,oracle_only
639726,1577,oracle+mini_cmix+donor_profile,prose,0,0.25,112579,oracle_only
641306,11602,oracle+mini_cmix+donor_profile,prose,0,0.25,112580,oracle_only
652911,44065,oracle+mini_cmix+donor_profile,list,0,0.25,112581,oracle_only
696979,1453,oracle+mini_cmix+donor_profile,url,0,0.25,112582,oracle_only
698435,3816,oracle+mini_cmix+donor_profile,list,0,0.25,112583,oracle_only
702254,3173,oracle+mini_cmix+donor_profile,url,0,0.25,112584,oracle_only
705430,3265,oracle+mini_cmix+donor_profile,url,0,0.25,112585,oracle_only
708698,1518,oracle+mini_cmix+donor_profile,list,0,0.25,112586,oracle_only
710219,2004,oracle+mini_cmix+donor_profile,url,0,0.25,112587,oracle_only
712226,1893,oracle+mini_cmix+donor_profile,url,0,0.25,112588,oracle_only
714122,1770,oracle+mini_cmix+donor_profile,url,0,0.25,112589,oracle_only
715895,2434,oracle+mini_cmix+donor_profile,url,0,0.25,112590,oracle_only
718332,3364,oracle+mini_cmix+donor_profile,url,0,0.25,112591,oracle_only
721699,2541,oracle+mini_cmix+donor_profile,url,0,0.25,112592,oracle_only
724243,2187,oracle+mini_cmix+donor_profile,url,0,0.25,112593,oracle_only
726433,8244,oracle+mini_cmix+donor_profile,url,0,0.25,112594,oracle_only
734680,1760,oracle+mini_cmix+donor_profile,url,0,0.25,112595,oracle_only
736443,2515,oracle+mini_cmix+donor_profile,url,0,0.25,112596,oracle_only
738961,3057,oracle+mini_cmix+donor_profile,url,0,0.25,112597,oracle_only
742021,2750,oracle+mini_cmix+donor_profile,url,0,0.25,112598,oracle_only
744774,2473,oracle+mini_cmix+donor_profile,url,0,0.25,112599,oracle_only
747250,2606,oracle+mini_cmix+donor_profile,url,0,0.25,112600,oracle_only
749859,19289,oracle+mini_cmix+donor_profile,url,0,0.25,112601,oracle_only
769151,2342,oracle+mini_cmix+donor_profile,url,0,0.25,112602,oracle_only
771496,2487,oracle+mini_cmix+donor_profile,url,0,0.25,112603,oracle_only
773986,4714,oracle+mini_cmix+donor_profile,url,0,0.25,112604,oracle_only
778703,1904,oracle+mini_cmix+donor_profile,url,0,0.25,112605,oracle_only
780610,2906,oracle+mini_cmix+donor_profile,url,0,0.25,112606,oracle_only
783519,2637,oracle+mini_cmix+donor_profile,url,0,0.25,112607,oracle_only
786159,19858,oracle+mini_cmix+donor_profile,list,0,0.25,112608,oracle_only
806020,2130,oracle+mini_cmix+donor_profile,url,0,0.25,112609,oracle_only
808153,1152,oracle+mini_cmix+donor_profile,url,0,0.25,112610,oracle_only
809308,1333,oracle+mini_cmix+donor_profile,url,0,0.25,112611,oracle_only
810644,443,oracle+mini_cmix+donor_profile,xml,0,0.25,112612,oracle_only
811090,486,oracle+mini_cmix+donor_profile,xml,0,0.25,112613,oracle_only
811579,3085,oracle+mini_cmix+donor_profile,prose,0,0.25,112614,oracle_only
814667,11448,oracle+mini_cmix+donor_profile,list,0,0.25,112615,oracle_only
826118,1322,oracle+mini_cmix+donor_profile,list,0,0.25,112616,oracle_only
827443,980,oracle+mini_cmix+donor_profile,url,0,0.25,112617,oracle_only
828426,3963,oracle+mini_cmix+donor_profile,prose,0,0.25,112618,oracle_only
832392,1470,oracle+mini_cmix+donor_profile,url,0,0.25,112619,oracle_only
833865,1698,oracle+mini_cmix+donor_profile,url,0,0.25,112620,oracle_only
835566,2786,oracle+mini_cmix+donor_profile,url,0,0.25,112621,oracle_only
838355,1113,oracle+mini_cmix+donor_profile,prose,0,0.25,112622,oracle_only
839471,3076,oracle+mini_cmix+donor_profile,list,0,0.25,112623,oracle_only
842550,4464,oracle+mini_cmix+donor_profile,url,0,0.25,112624,oracle_only
847017,22493,oracle+mini_cmix+donor_profile,list,0,0.25,112625,oracle_only
869513,4435,oracle+mini_cmix+donor_profile,list,0,0.25,112626,oracle_only
873951,4723,oracle+mini_cmix+donor_profile,list,0,0.25,112627,oracle_only
878677,2423,oracle+mini_cmix+donor_profile,url,0,0.25,112628,oracle_only
881103,6816,oracle+mini_cmix+donor_profile,list,0,0.25,112629,oracle_only
887922,1498,oracle+mini_cmix+donor_profile,list,0,0.25,112630,oracle_only
889423,2636,oracle+mini_cmix+donor_profile,list,0,0.25,112631,oracle_only
892062,1532,oracle+mini_cmix+donor_profile,list,0,0.25,112632,oracle_only
893597,4655,oracle+mini_cmix+donor_profile,list,0,0.25,112633,oracle_only
898255,16562,oracle+mini_cmix+donor_profile,list,0,0.25,112634,oracle_only
914820,13722,oracle+mini_cmix+donor_profile,list,0,0.25,112635,oracle_only
928545,8834,oracle+mini_cmix+donor_profile,url,0,0.25,112636,oracle_only
937382,10051,oracle+mini_cmix+donor_profile,list,0,0.25,112637,oracle_only
947436,9680,oracle+mini_cmix+donor_profile,prose,0,0.25,112638,oracle_only
957119,9799,oracle+mini_cmix+donor_profile,url,0,0.25,112639,oracle_only
966921,21017,oracle+mini_cmix+donor_profile,list,0,0.25,112640,oracle_only
987941,796,oracle+mini_cmix+donor_profile,prose,0,0.25,112641,oracle_only
988740,6089,oracle+mini_cmix+donor_profile,url,0,0.25,112642,oracle_only
994832,18769,oracle+mini_cmix+donor_profile,list,0,0.25,112643,oracle_only
1013604,1887,oracle+mini_cmix+donor_profile,list,0,0.25,112644,oracle_only
1015494,1828,oracle+mini_cmix+donor_profile,list,0,0.25,112645,oracle_only
1017325,968,oracle+mini_cmix+donor_profile,url,0,0.25,112646,oracle_only
1018296,835,oracle+mini_cmix+donor_profile,url,0,0.25,112647,oracle_only
1019134,634,oracle+mini_cmix+donor_profile,xml,0,0.25,112648,oracle_only
1019771,2520,oracle+mini_cmix+donor_profile,list,0,0.25,112649,oracle_only
1022294,4448,oracle+mini_cmix+donor_profile,url,0,0.25,112650,oracle_only
1026745,4410,oracle+mini_cmix+donor_profile,url,0,0.25,112651,oracle_only
1031158,1407,oracle+mini_cmix+donor_profile,url,0,0.25,112652,oracle_only
1032568,2672,oracle+mini_cmix+donor_profile,url,0,0.25,112653,oracle_only
1035243,1868,oracle+mini_cmix+donor_profile,url,0,0.25,112654,oracle_only
1037114,6664,oracle+mini_cmix+donor_profile,list,0,0.25,112655,oracle_only
1043781,3414,oracle+mini_cmix+donor_profile,url,0,0.25,112656,oracle_only
