pattern,prefix_length,suffix_length,context_kind,context,triggers,takes
36,6,2,band64_byte_class,223,3,2
36,6,2,band64_byte_class,224,8,4
36,6,2,band64_byte_class,225,295,147
36,6,2,band64_byte_class,227,87,74
36,6,2,band64_byte_class,230,2,0
36,6,2,band64_byte_class,231,15,8
36,6,2,band64_byte_class,232,67,2
36,6,2,band64_byte_class,233,540,110
36,6,2,band64_byte_class,235,31,4
36,6,2,band64_byte_class,239,19,5
36,6,2,band64_byte_class,240,3,1
36,6,2,band64_byte_class,241,258,139
36,6,2,band64_byte_class,243,3,1
36,6,2,band64_byte_class,247,1,1
36,6,2,band64_byte_class,248,2,1
36,6,2,band64_byte_class,249,431,324
36,6,2,band64_byte_class,251,343,314
36,6,2,band64_byte_class,254,1,0
36,6,2,band64_byte_class,255,17,8
36,6,2,band64_byte_class,256,2,1
36,6,2,band64_byte_class,257,295,126
36,6,2,band64_byte_class,259,6,6
36,6,2,band64_byte_class,263,8,3
36,6,2,band64_byte_class,264,6,3
36,6,2,band64_byte_class,265,574,146
36,6,2,band64_byte_class,267,73,70
36,6,2,band64_byte_class,270,1,1
36,6,2,band64_byte_class,271,11,3
36,6,2,band64_byte_class,272,4,3
36,6,2,band64_byte_class,273,374,224
36,6,2,band64_byte_class,275,232,176
36,6,2,band64_byte_class,278,6,6
36,6,2,band64_byte_class,279,80,72
36,6,2,band64_byte_class,280,2,1
36,6,2,band64_byte_class,281,448,272
36,6,2,band64_byte_class,283,137,87
36,6,2,band64_byte_class,287,43,31
36,6,2,band64_byte_class,288,7,3
36,6,2,band64_byte_class,289,591,431
36,6,2,band64_byte_class,291,595,517
36,6,2,band64_byte_class,295,88,50
36,6,2,band64_byte_class,296,3,0
36,6,2,band64_byte_class,297,455,209
36,6,2,band64_byte_class,299,171,161
36,6,2,band64_byte_class,303,25,6
36,6,2,band64_byte_class,304,14,11
36,6,2,band64_byte_class,305,463,197
36,6,2,band64_byte_class,307,73,23
36,6,2,band64_byte_class,311,81,31
36,6,2,band64_byte_class,312,264,261
36,6,2,band64_byte_class,313,622,283
36,6,2,band64_byte_class,315,37,15
36,6,2,band64_byte_class,317,1,1
36,6,2,band64_byte_class,318,3,3
36,6,2,band64_byte_class,319,87,29
36,6,2,band64_byte_class,320,7,4
36,6,2,band64_byte_class,321,681,323
36,6,2,band64_byte_class,323,101,61
36,6,2,band64_byte_class,327,96,26
36,6,2,band64_byte_class,328,4,2
36,6,2,band64_byte_class,329,654,204
36,6,2,band64_byte_class,331,111,89
36,6,2,band64_byte_class,335,43,14
36,6,2,band64_byte_class,336,10,4
36,6,2,band64_byte_class,337,724,397
36,6,2,band64_byte_class,339,25,11
36,6,2,band64_byte_class,343,42,32
36,6,2,band64_byte_class,344,7,0
36,6,2,band64_byte_class,345,714,302
36,6,2,band64_byte_class,347,27,7
36,6,2,band64_byte_class,351,65,37
36,6,2,band64_byte_class,352,4,1
36,6,2,band64_byte_class,353,1062,193
36,6,2,band64_byte_class,355,382,279
36,6,2,band64_byte_class,359,6,2
36,6,2,band64_byte_class,360,27,21
36,6,2,band64_byte_class,361,520,233
36,6,2,band64_byte_class,363,25,24
36,6,2,band64_byte_class,367,8,3
36,6,2,band64_byte_class,368,2,1
36,6,2,band64_byte_class,369,263,124
36,6,2,band64_byte_class,371,11,4
36,6,2,band64_byte_class,375,26,5
36,6,2,band64_byte_class,376,4,2
36,6,2,band64_byte_class,377,427,88
36,6,2,band64_byte_class,379,1,1
36,6,2,band64_byte_class,383,27,4
36,6,2,band64_byte_class,385,260,97
36,6,2,band64_byte_class,387,52,22
36,6,2,band64_byte_class,391,50,19
36,6,2,band64_byte_class,392,1,0
36,6,2,band64_byte_class,393,74,30
36,6,2,band64_byte_class,395,3,2
36,6,2,band64_byte_class,399,41,5
36,6,2,band64_byte_class,400,1,0
36,6,2,band64_byte_class,401,77,44
36,6,2,band64_byte_class,403,2,0
36,6,2,band64_byte_class,407,16,3
36,6,2,band64_byte_class,409,52,28
36,6,2,band64_byte_class,415,5,0
36,6,2,band64_byte_class,416,25,0
36,6,2,band64_byte_class,417,129,114
36,6,2,band64_byte_class,419,4,4
36,6,2,band64_byte_class,423,1,0
36,6,2,band64_byte_class,425,31,15
36,6,2,band64_byte_class,427,2,1
36,6,2,band64_byte_class,431,1,0
36,6,2,band64_byte_class,433,45,5
36,6,2,band64_byte_class,439,2,0
36,6,2,band64_byte_class,440,1,0
36,6,2,band64_byte_class,441,55,9
36,6,2,band64_byte_class,443,5,0
36,6,2,band64_byte_class,447,1,0
36,6,2,band64_byte_class,449,7,7
36,6,2,band64_byte_class,457,156,25
36,6,2,band64_byte_class,464,11,2
36,6,2,band64_byte_class,465,347,118
36,6,2,band64_byte_class,467,5,1
36,6,2,band64_byte_class,470,23,3
36,6,2,band64_byte_class,471,76,10
36,6,2,band64_byte_class,472,7,0
36,6,2,band64_byte_class,473,1060,437
36,6,2,band64_byte_class,475,14,7
36,6,2,band64_byte_class,477,6,2
36,6,2,band64_byte_class,478,15,5
36,6,2,band64_byte_class,479,12,3
36,6,2,band64_byte_class,481,640,229
36,6,2,band64_byte_class,483,8,0
36,6,2,band64_byte_class,485,23,12
36,6,2,band64_byte_class,487,1,0
36,6,2,band64_byte_class,497,5,4
36,6,2,band64_byte_class,504,18,15
36,6,2,band64_byte_class,505,3,1
36,6,2,band64_byte_class,507,2,0
37,6,2,global,0,15992,15899
37,6,2,byte_class,0,15214,15124
37,6,2,byte_class,3,3,3
37,6,2,byte_class,6,775,772
37,6,2,line_bucket,0,15214,15124
37,6,2,line_bucket,1,728,725
37,6,2,line_bucket,2,40,40
37,6,2,line_bucket,3,8,8
37,6,2,line_bucket,6,2,2
37,6,2,class_line,0,15214,15124
37,6,2,class_line,25,3,3
37,6,2,class_line,49,725,722
37,6,2,class_line,50,40,40
37,6,2,class_line,51,8,8
37,6,2,class_line,54,2,2
37,6,2,prev_byte,10,15214,15124
37,6,2,prev_byte,38,2,2
37,6,2,prev_byte,42,773,770
37,6,2,prev_byte,74,3,3
37,6,2,prev2_hash,19,17,17
37,6,2,prev2_hash,20,237,236
37,6,2,prev2_hash,42,1179,1171
37,6,2,prev2_hash,44,30,30
37,6,2,prev2_hash,45,1,1
37,6,2,prev2_hash,49,1768,1753
37,6,2,prev2_hash,51,6658,6622
37,6,2,prev2_hash,52,741,738
37,6,2,prev2_hash,54,12,12
37,6,2,prev2_hash,56,1413,1405
37,6,2,prev2_hash,58,18,18
37,6,2,prev2_hash,59,25,25
37,6,2,prev2_hash,60,33,33
37,6,2,prev2_hash,61,35,34
37,6,2,prev2_hash,62,33,33
37,6,2,prev2_hash,63,37,37
37,6,2,prev2_hash,64,33,33
37,6,2,prev2_hash,65,29,29
37,6,2,prev2_hash,66,38,37
37,6,2,prev2_hash,67,22,22
37,6,2,prev2_hash,76,2,2
37,6,2,prev2_hash,84,115,115
37,6,2,prev2_hash,85,6,6
37,6,2,prev2_hash,87,697,689
37,6,2,prev2_hash,88,53,53
37,6,2,prev2_hash,89,1,1
37,6,2,prev2_hash,91,6,6
37,6,2,prev2_hash,92,12,12
37,6,2,prev2_hash,103,2142,2138
37,6,2,prev2_hash,107,10,10
37,6,2,prev2_hash,109,2,2
37,6,2,prev2_hash,110,3,3
37,6,2,prev2_hash,111,12,12
37,6,2,prev2_hash,113,5,5
37,6,2,prev2_hash,114,1,1
37,6,2,prev2_hash,115,5,5
37,6,2,prev2_hash,117,21,21
37,6,2,prev2_hash,118,5,5
37,6,2,prev2_hash,119,2,2
37,6,2,prev2_hash,120,16,15
37,6,2,prev2_hash,121,7,7
37,6,2,prev2_hash,122,2,2
37,6,2,prev2_hash,124,6,6
37,6,2,prev2_hash,125,13,13
37,6,2,prev2_hash,126,8,8
37,6,2,prev2_hash,127,1,1
37,6,2,prev2_hash,128,1,1
37,6,2,prev2_hash,130,3,3
37,6,2,prev2_hash,131,11,11
37,6,2,prev2_hash,132,1,1
37,6,2,prev2_hash,138,7,7
37,6,2,prev2_hash,139,3,3
37,6,2,prev2_hash,140,3,3
37,6,2,prev2_hash,141,2,2
37,6,2,prev2_hash,142,4,4
37,6,2,prev2_hash,143,6,6
37,6,2,prev2_hash,144,15,15
37,6,2,prev2_hash,145,1,1
37,6,2,prev2_hash,146,7,7
37,6,2,prev2_hash,147,4,4
37,6,2,prev2_hash,148,5,5
37,6,2,prev2_hash,149,3,3
37,6,2,prev2_hash,150,4,4
37,6,2,prev2_hash,151,1,1
37,6,2,prev2_hash,152,2,2
37,6,2,prev2_hash,153,3,3
37,6,2,prev2_hash,154,2,2
37,6,2,prev2_hash,155,5,5
37,6,2,prev2_hash,156,1,1
37,6,2,prev2_hash,157,8,8
37,6,2,prev2_hash,158,7,7
37,6,2,prev2_hash,159,7,7
37,6,2,prev2_hash,160,3,3
37,6,2,prev2_hash,161,4,4
37,6,2,prev2_hash,162,3,3
37,6,2,prev2_hash,163,5,5
37,6,2,prev2_hash,164,5,5
37,6,2,prev2_hash,165,8,8
37,6,2,prev2_hash,166,11,10
37,6,2,prev2_hash,167,4,4
37,6,2,prev2_hash,168,9,9
37,6,2,prev2_hash,169,6,6
37,6,2,prev2_hash,170,6,6
37,6,2,prev2_hash,171,10,9
37,6,2,prev2_hash,172,6,6
37,6,2,prev2_hash,173,1,1
37,6,2,prev2_hash,174,4,4
37,6,2,prev2_hash,175,2,2
37,6,2,prev2_hash,176,1,1
37,6,2,prev2_hash,177,5,5
37,6,2,prev2_hash,178,10,10
37,6,2,prev2_hash,179,11,11
37,6,2,prev2_hash,180,3,3
37,6,2,prev2_hash,181,4,4
37,6,2,prev2_hash,182,10,10
37,6,2,prev2_hash,183,3,3
37,6,2,prev2_hash,184,3,3
37,6,2,prev2_hash,185,3,3
37,6,2,prev2_hash,186,5,5
37,6,2,prev2_hash,187,11,11
37,6,2,prev2_hash,188,5,4
37,6,2,prev2_hash,189,4,4
37,6,2,prev2_hash,190,3,3
37,6,2,prev2_hash,191,2,2
37,6,2,prev2_hash,192,8,8
37,6,2,prev2_hash,193,5,4
37,6,2,prev2_hash,194,13,13
37,6,2,prev2_hash,195,5,5
37,6,2,prev2_hash,196,1,1
37,6,2,prev2_hash,197,15,15
37,6,2,prev2_hash,198,9,9
37,6,2,prev2_hash,199,5,5
37,6,2,prev2_hash,200,9,9
37,6,2,prev2_hash,201,6,6
37,6,2,prev2_hash,202,14,14
37,6,2,prev2_hash,203,2,2
37,6,2,prev2_hash,204,11,11
37,6,2,prev2_hash,205,8,8
37,6,2,prev2_hash,206,4,4
37,6,2,prev2_hash,207,5,5
37,6,2,prev2_hash,208,1,1
37,6,2,prev2_hash,209,5,5
37,6,2,prev2_hash,210,5,4
37,6,2,prev2_hash,211,8,8
37,6,2,prev2_hash,212,10,10
37,6,2,prev2_hash,213,2,1
37,6,2,prev2_hash,214,26,26
37,6,2,prev2_hash,215,7,6
37,6,2,prev2_hash,216,6,6
37,6,2,prev2_hash,217,4,4
37,6,2,stream_band16,0,1104,1100
37,6,2,stream_band16,1,67,66
37,6,2,stream_band16,2,34,32
37,6,2,stream_band16,3,820,812
37,6,2,stream_band16,4,12651,12588
37,6,2,stream_band16,5,607,600
37,6,2,stream_band16,6,210,207
37,6,2,stream_band16,7,128,128
37,6,2,stream_band16,8,85,82
37,6,2,stream_band16,9,30,30
37,6,2,stream_band16,10,24,24
37,6,2,stream_band16,11,69,68
37,6,2,stream_band16,12,42,41
37,6,2,stream_band16,13,7,7
37,6,2,stream_band16,14,111,111
37,6,2,stream_band16,15,3,3
37,6,2,stream_band64,0,56,56
37,6,2,stream_band64,1,339,336
37,6,2,stream_band64,2,497,497
37,6,2,stream_band64,3,212,211
37,6,2,stream_band64,4,37,37
37,6,2,stream_band64,5,11,11
37,6,2,stream_band64,6,11,10
37,6,2,stream_band64,7,8,8
37,6,2,stream_band64,8,17,16
37,6,2,stream_band64,9,12,11
37,6,2,stream_band64,10,5,5
37,6,2,stream_band64,12,34,31
37,6,2,stream_band64,13,58,57
37,6,2,stream_band64,14,218,217
37,6,2,stream_band64,15,510,507
37,6,2,stream_band64,16,2504,2485
37,6,2,stream_band64,17,4662,4634
37,6,2,stream_band64,18,1653,1648
37,6,2,stream_band64,19,3832,3821
37,6,2,stream_band64,20,455,449
37,6,2,stream_band64,21,27,27
37,6,2,stream_band64,22,77,76
37,6,2,stream_band64,23,48,48
37,6,2,stream_band64,24,85,85
37,6,2,stream_band64,25,41,41
37,6,2,stream_band64,26,43,42
37,6,2,stream_band64,27,41,39
37,6,2,stream_band64,28,10,10
37,6,2,stream_band64,29,20,20
37,6,2,stream_band64,30,30,30
37,6,2,stream_band64,31,68,68
37,6,2,stream_band64,32,33,33
37,6,2,stream_band64,33,29,27
37,6,2,stream_band64,34,7,7
37,6,2,stream_band64,35,16,15
37,6,2,stream_band64,36,7,7
37,6,2,stream_band64,37,5,5
37,6,2,stream_band64,38,14,14
37,6,2,stream_band64,39,4,4
37,6,2,stream_band64,40,1,1
37,6,2,stream_band64,41,3,3
37,6,2,stream_band64,42,12,12
37,6,2,stream_band64,43,8,8
37,6,2,stream_band64,44,17,16
37,6,2,stream_band64,45,25,25
37,6,2,stream_band64,46,5,5
37,6,2,stream_band64,47,22,22
37,6,2,stream_band64,48,30,29
37,6,2,stream_band64,49,10,10
37,6,2,stream_band64,51,2,2
37,6,2,stream_band64,52,3,3
37,6,2,stream_band64,53,3,3
37,6,2,stream_band64,54,1,1
37,6,2,stream_band64,57,12,12
37,6,2,stream_band64,58,99,99
37,6,2,stream_band64,63,3,3
37,6,2,band16_line,0,1073,1069
37,6,2,band16_line,1,20,20
37,6,2,band16_line,2,10,10
37,6,2,band16_line,6,1,1
37,6,2,band16_line,8,56,55
37,6,2,band16_line,9,11,11
37,6,2,band16_line,16,28,26
37,6,2,band16_line,17,6,6
37,6,2,band16_line,24,751,743
37,6,2,band16_line,25,68,68
37,6,2,band16_line,30,1,1
37,6,2,band16_line,32,12071,12011
37,6,2,band16_line,33,551,548
37,6,2,band16_line,34,21,21
37,6,2,band16_line,35,8,8
37,6,2,band16_line,40,575,568
37,6,2,band16_line,41,32,32
37,6,2,band16_line,48,191,188
37,6,2,band16_line,49,15,15
37,6,2,band16_line,50,4,4
37,6,2,band16_line,56,122,122
37,6,2,band16_line,57,4,4
37,6,2,band16_line,58,2,2
37,6,2,band16_line,64,82,79
37,6,2,band16_line,65,3,3
37,6,2,band16_line,72,30,30
37,6,2,band16_line,80,22,22
37,6,2,band16_line,81,2,2
37,6,2,band16_line,88,69,68
37,6,2,band16_line,96,42,41
37,6,2,band16_line,104,7,7
37,6,2,band16_line,112,92,92
37,6,2,band16_line,113,16,16
37,6,2,band16_line,114,3,3
37,6,2,band16_line,120,3,3
37,6,2,band64_line,0,56,56
37,6,2,band64_line,8,339,336
37,6,2,band64_line,16,496,496
37,6,2,band64_line,22,1,1
37,6,2,band64_line,24,182,181
37,6,2,band64_line,25,20,20
37,6,2,band64_line,26,10,10
37,6,2,band64_line,32,26,26
37,6,2,band64_line,33,11,11
37,6,2,band64_line,40,11,11
37,6,2,band64_line,48,11,10
37,6,2,band64_line,56,8,8
37,6,2,band64_line,64,12,11
37,6,2,band64_line,65,5,5
37,6,2,band64_line,72,11,10
37,6,2,band64_line,73,1,1
37,6,2,band64_line,80,5,5
37,6,2,band64_line,96,34,31
37,6,2,band64_line,104,57,56
37,6,2,band64_line,105,1,1
37,6,2,band64_line,112,199,198
37,6,2,band64_line,113,18,18
37,6,2,band64_line,118,1,1
37,6,2,band64_line,120,461,458
37,6,2,band64_line,121,49,49
37,6,2,band64_line,128,2411,2393
37,6,2,band64_line,129,71,70
37,6,2,band64_line,130,14,14
37,6,2,band64_line,131,8,8
37,6,2,band64_line,136,4360,4334
37,6,2,band64_line,137,302,300
37,6,2,band64_line,144,1552,1547
37,6,2,band64_line,145,101,101
37,6,2,band64_line,152,3748,3737
37,6,2,band64_line,153,77,77
37,6,2,band64_line,154,7,7
37,6,2,band64_line,160,427,421
37,6,2,band64_line,161,28,28
37,6,2,band64_line,168,27,27
37,6,2,band64_line,176,75,74
37,6,2,band64_line,177,2,2
37,6,2,band64_line,184,46,46
37,6,2,band64_line,185,2,2
37,6,2,band64_line,192,82,82
37,6,2,band64_line,193,3,3
37,6,2,band64_line,200,37,37
37,6,2,band64_line,201,4,4
37,6,2,band64_line,208,38,37
37,6,2,band64_line,209,1,1
37,6,2,band64_line,210,4,4
37,6,2,band64_line,216,34,32
37,6,2,band64_line,217,7,7
37,6,2,band64_line,224,6,6
37,6,2,band64_line,225,2,2
37,6,2,band64_line,226,2,2
37,6,2,band64_line,232,19,19
37,6,2,band64_line,233,1,1
37,6,2,band64_line,240,30,30
37,6,2,band64_line,248,67,67
37,6,2,band64_line,249,1,1
37,6,2,band64_line,256,30,30
37,6,2,band64_line,257,3,3
37,6,2,band64_line,264,29,27
37,6,2,band64_line,272,7,7
37,6,2,band64_line,280,16,15
37,6,2,band64_line,288,7,7
37,6,2,band64_line,296,5,5
37,6,2,band64_line,304,14,14
37,6,2,band64_line,312,4,4
37,6,2,band64_line,320,1,1
37,6,2,band64_line,328,3,3
37,6,2,band64_line,336,10,10
37,6,2,band64_line,337,2,2
37,6,2,band64_line,344,8,8
37,6,2,band64_line,352,17,16
37,6,2,band64_line,360,25,25
37,6,2,band64_line,368,5,5
37,6,2,band64_line,376,22,22
37,6,2,band64_line,384,30,29
37,6,2,band64_line,392,10,10
37,6,2,band64_line,408,2,2
37,6,2,band64_line,416,3,3
37,6,2,band64_line,424,3,3
37,6,2,band64_line,432,1,1
37,6,2,band64_line,456,12,12
37,6,2,band64_line,464,80,80
37,6,2,band64_line,465,16,16
37,6,2,band64_line,466,3,3
37,6,2,band64_line,504,3,3
37,6,2,band64_byte_class,0,56,56
37,6,2,band64_byte_class,8,339,336
37,6,2,band64_byte_class,16,496,496
37,6,2,band64_byte_class,22,1,1
37,6,2,band64_byte_class,24,182,181
37,6,2,band64_byte_class,30,30,30
37,6,2,band64_byte_class,32,26,26
37,6,2,band64_byte_class,38,11,11
37,6,2,band64_byte_class,40,11,11
37,6,2,band64_byte_class,48,11,10
37,6,2,band64_byte_class,56,8,8
37,6,2,band64_byte_class,64,12,11
37,6,2,band64_byte_class,70,5,5
37,6,2,band64_byte_class,72,11,10
37,6,2,band64_byte_class,78,1,1
37,6,2,band64_byte_class,80,5,5
37,6,2,band64_byte_class,96,34,31
37,6,2,band64_byte_class,104,57,56
37,6,2,band64_byte_class,110,1,1
37,6,2,band64_byte_class,112,199,198
37,6,2,band64_byte_class,118,19,19
37,6,2,band64_byte_class,120,461,458
37,6,2,band64_byte_class,126,49,49
37,6,2,band64_byte_class,128,2411,2393
37,6,2,band64_byte_class,134,93,92
37,6,2,band64_byte_class,136,4360,4334
37,6,2,band64_byte_class,142,302,300
37,6,2,band64_byte_class,144,1552,1547
37,6,2,band64_byte_class,147,2,2
37,6,2,band64_byte_class,150,99,99
37,6,2,band64_byte_class,152,3748,3737
37,6,2,band64_byte_class,158,84,84
37,6,2,band64_byte_class,160,427,421
37,6,2,band64_byte_class,166,28,28
37,6,2,band64_byte_class,168,27,27
37,6,2,band64_byte_class,176,75,74
37,6,2,band64_byte_class,182,2,2
37,6,2,band64_byte_class,184,46,46
37,6,2,band64_byte_class,190,2,2
37,6,2,band64_byte_class,192,82,82
37,6,2,band64_byte_class,198,3,3
37,6,2,band64_byte_class,200,37,37
37,6,2,band64_byte_class,203,1,1
37,6,2,band64_byte_class,206,3,3
37,6,2,band64_byte_class,208,38,37
37,6,2,band64_byte_class,214,5,5
37,6,2,band64_byte_class,216,34,32
37,6,2,band64_byte_class,222,7,7
37,6,2,band64_byte_class,224,6,6
37,6,2,band64_byte_class,230,4,4
37,6,2,band64_byte_class,232,19,19
37,6,2,band64_byte_class,238,1,1
37,6,2,band64_byte_class,240,30,30
37,6,2,band64_byte_class,248,67,67
37,6,2,band64_byte_class,254,1,1
37,6,2,band64_byte_class,256,30,30
37,6,2,band64_byte_class,262,3,3
37,6,2,band64_byte_class,264,29,27
37,6,2,band64_byte_class,272,7,7
37,6,2,band64_byte_class,280,16,15
37,6,2,band64_byte_class,288,7,7
37,6,2,band64_byte_class,296,5,5
37,6,2,band64_byte_class,304,14,14
37,6,2,band64_byte_class,312,4,4
37,6,2,band64_byte_class,320,1,1
37,6,2,band64_byte_class,328,3,3
37,6,2,band64_byte_class,336,10,10
37,6,2,band64_byte_class,342,2,2
37,6,2,band64_byte_class,344,8,8
37,6,2,band64_byte_class,352,17,16
37,6,2,band64_byte_class,360,25,25
37,6,2,band64_byte_class,368,5,5
37,6,2,band64_byte_class,376,22,22
37,6,2,band64_byte_class,384,30,29
37,6,2,band64_byte_class,392,10,10
37,6,2,band64_byte_class,408,2,2
37,6,2,band64_byte_class,416,3,3
37,6,2,band64_byte_class,424,3,3
37,6,2,band64_byte_class,432,1,1
37,6,2,band64_byte_class,456,12,12
37,6,2,band64_byte_class,464,80,80
37,6,2,band64_byte_class,470,19,19
37,6,2,band64_byte_class,504,3,3
38,6,2,global,0,27104,15558
38,6,2,byte_class,0,22735,14295
38,6,2,byte_class,1,87,86
38,6,2,byte_class,3,4277,1174
38,6,2,byte_class,7,5,3
38,6,2,line_bucket,0,22735,14295
38,6,2,line_bucket,1,82,81
38,6,2,line_bucket,2,748,454
38,6,2,line_bucket,3,35,18
38,6,2,line_bucket,4,504,123
38,6,2,line_bucket,5,2098,168
38,6,2,line_bucket,6,902,419
38,6,2,class_line,0,22735,14295
38,6,2,class_line,9,82,81
38,6,2,class_line,11,2,2
38,6,2,class_line,12,1,1
38,6,2,class_line,13,2,2
38,6,2,class_line,26,748,454
38,6,2,class_line,27,28,13
38,6,2,class_line,28,503,122
38,6,2,class_line,29,2096,166
38,6,2,class_line,30,902,419
38,6,2,class_line,59,5,3
38,6,2,prev_byte,10,22735,14295
38,6,2,prev_byte,32,87,86
38,6,2,prev_byte,45,5,3
38,6,2,prev_byte,80,988,455
38,6,2,prev_byte,81,3289,719
38,6,2,prev2_hash,19,16,2
38,6,2,prev2_hash,20,9,7
38,6,2,prev2_hash,21,7,0
38,6,2,prev2_hash,42,4279,4026
38,6,2,prev2_hash,43,309,114
38,6,2,prev2_hash,44,2402,308
38,6,2,prev2_hash,45,9,9
38,6,2,prev2_hash,46,11,11
38,6,2,prev2_hash,47,85,7
38,6,2,prev2_hash,48,3,3
38,6,2,prev2_hash,49,727,539
38,6,2,prev2_hash,50,3,3
38,6,2,prev2_hash,51,135,67
38,6,2,prev2_hash,52,54,47
38,6,2,prev2_hash,53,4,4
38,6,2,prev2_hash,54,7,7
38,6,2,prev2_hash,55,6473,5467
38,6,2,prev2_hash,56,43,43
38,6,2,prev2_hash,57,5,5
38,6,2,prev2_hash,58,707,297
38,6,2,prev2_hash,59,426,172
38,6,2,prev2_hash,60,387,185
38,6,2,prev2_hash,61,373,165
38,6,2,prev2_hash,62,375,174
38,6,2,prev2_hash,63,351,143
38,6,2,prev2_hash,64,310,136
38,6,2,prev2_hash,65,338,134
38,6,2,prev2_hash,66,329,145
38,6,2,prev2_hash,67,321,135
38,6,2,prev2_hash,74,15,15
38,6,2,prev2_hash,77,2,2
38,6,2,prev2_hash,84,70,1
38,6,2,prev2_hash,85,32,31
38,6,2,prev2_hash,86,1,1
38,6,2,prev2_hash,87,3,3
38,6,2,prev2_hash,88,912,221
38,6,2,prev2_hash,89,42,35
38,6,2,prev2_hash,90,5,3
38,6,2,prev2_hash,91,115,92
38,6,2,prev2_hash,92,279,237
38,6,2,prev2_hash,93,4,4
38,6,2,prev2_hash,98,6,6
38,6,2,prev2_hash,102,3,3
38,6,2,prev2_hash,103,1782,666
38,6,2,prev2_hash,104,8,8
38,6,2,prev2_hash,107,13,5
38,6,2,prev2_hash,108,20,14
38,6,2,prev2_hash,109,15,13
38,6,2,prev2_hash,110,16,10
38,6,2,prev2_hash,111,18,13
38,6,2,prev2_hash,112,3,2
38,6,2,prev2_hash,113,3236,688
38,6,2,prev2_hash,114,8,6
38,6,2,prev2_hash,115,15,9
38,6,2,prev2_hash,116,6,6
38,6,2,prev2_hash,117,12,7
38,6,2,prev2_hash,118,76,67
38,6,2,prev2_hash,119,19,16
38,6,2,prev2_hash,120,16,6
38,6,2,prev2_hash,121,16,10
38,6,2,prev2_hash,122,22,18
38,6,2,prev2_hash,123,5,5
38,6,2,prev2_hash,124,16,7
38,6,2,prev2_hash,125,7,1
38,6,2,prev2_hash,126,11,5
38,6,2,prev2_hash,127,10,8
38,6,2,prev2_hash,128,8,7
38,6,2,prev2_hash,129,16,10
38,6,2,prev2_hash,130,8,7
38,6,2,prev2_hash,131,15,7
38,6,2,prev2_hash,132,10,6
38,6,2,prev2_hash,133,2,2
38,6,2,prev2_hash,134,5,5
38,6,2,prev2_hash,135,1,1
38,6,2,prev2_hash,136,1,1
38,6,2,prev2_hash,137,2,2
38,6,2,prev2_hash,138,3,3
38,6,2,prev2_hash,139,2,2
38,6,2,prev2_hash,140,5,2
38,6,2,prev2_hash,141,1,1
38,6,2,prev2_hash,142,4,3
38,6,2,prev2_hash,143,6,6
38,6,2,prev2_hash,144,10,4
38,6,2,prev2_hash,145,2,1
38,6,2,prev2_hash,146,2,1
38,6,2,prev2_hash,147,7,6
38,6,2,prev2_hash,148,3,1
38,6,2,prev2_hash,149,8,7
38,6,2,prev2_hash,150,7,5
38,6,2,prev2_hash,151,1,1
38,6,2,prev2_hash,152,2,2
38,6,2,prev2_hash,153,5,1
38,6,2,prev2_hash,155,4,3
38,6,2,prev2_hash,156,15,15
38,6,2,prev2_hash,157,3,1
38,6,2,prev2_hash,158,16,10
38,6,2,prev2_hash,159,2,0
38,6,2,prev2_hash,160,991,458
38,6,2,prev2_hash,161,3,3
38,6,2,prev2_hash,162,4,2
38,6,2,prev2_hash,163,1,0
38,6,2,prev2_hash,164,8,4
38,6,2,prev2_hash,165,1,1
38,6,2,prev2_hash,166,4,3
38,6,2,prev2_hash,167,7,5
38,6,2,prev2_hash,168,20,10
38,6,2,prev2_hash,169,2,2
38,6,2,prev2_hash,170,7,6
38,6,2,prev2_hash,171,10,9
38,6,2,prev2_hash,172,24,0
38,6,2,prev2_hash,173,15,15
38,6,2,prev2_hash,174,21,10
38,6,2,prev2_hash,175,2,2
38,6,2,prev2_hash,176,9,8
38,6,2,prev2_hash,177,4,3
38,6,2,prev2_hash,178,14,1
38,6,2,prev2_hash,179,18,12
38,6,2,prev2_hash,180,6,4
38,6,2,prev2_hash,181,8,2
38,6,2,prev2_hash,182,44,14
38,6,2,prev2_hash,183,1,0
38,6,2,prev2_hash,184,1,0
38,6,2,prev2_hash,185,10,4
38,6,2,prev2_hash,186,6,4
38,6,2,prev2_hash,187,8,1
38,6,2,prev2_hash,188,7,2
38,6,2,prev2_hash,189,14,9
38,6,2,prev2_hash,190,10,2
38,6,2,prev2_hash,191,6,3
38,6,2,prev2_hash,192,8,6
38,6,2,prev2_hash,193,3,3
38,6,2,prev2_hash,194,5,5
38,6,2,prev2_hash,195,12,8
38,6,2,prev2_hash,196,9,3
38,6,2,prev2_hash,197,9,6
38,6,2,prev2_hash,198,14,13
38,6,2,prev2_hash,199,12,12
38,6,2,prev2_hash,200,2,1
38,6,2,prev2_hash,201,3,1
38,6,2,prev2_hash,202,8,7
38,6,2,prev2_hash,203,3,3
38,6,2,prev2_hash,204,7,7
38,6,2,prev2_hash,205,1,1
38,6,2,prev2_hash,206,33,25
38,6,2,prev2_hash,207,2,2
38,6,2,prev2_hash,208,12,8
38,6,2,prev2_hash,209,30,2
38,6,2,prev2_hash,210,50,50
38,6,2,prev2_hash,211,11,6
38,6,2,prev2_hash,213,16,15
38,6,2,prev2_hash,214,2,1
